id,fdc_id_of_sample_food,fdc_id_of_acquisition_food
4764,334103,334109
4765,334103,334104
4766,334115,334118
4767,334115,334119
4768,334115,334123
4769,334115,334122
4770,334115,334121
4771,334115,334120
4772,334115,334117
4773,334115,334116
4774,334127,334132
4775,334127,334131
4776,334127,334128
4777,334127,334130
4778,334127,334129
4779,334127,334133
4780,334137,334138
4781,334137,334140
4782,334137,334142
4783,334137,334143
4784,334137,334139
4785,334137,334141
4786,334147,334149
4787,334147,334155
4788,334147,334148
4789,334147,334154
4790,334147,334151
4791,334147,334153
4792,334147,334150
4793,334147,334152
4794,334159,334161
4795,334159,334165
4796,334159,334166
4797,334159,334163
4798,334159,334162
4799,334159,334167
4800,334159,334164
4801,334159,334160
4802,334172,334174
4803,334172,334176
4804,334172,334175
4805,334172,334177
4806,334172,334173
4807,334172,334178
4808,334182,334187
4809,334182,334190
4810,334182,334185
4811,334182,334184
4812,334182,334183
4813,334182,334189
4814,334182,334188
4815,334182,334186
4816,334195,334196
4817,334200,334202
4818,334200,334203
4819,334200,334201
4820,334207,334208
4821,334207,334210
4822,334207,334209
4823,334214,334216
4824,334214,334215
4825,334214,334217
4826,334221,334223
4827,334221,334222
4828,334227,334228
4829,334227,334230
4830,334227,334229
4831,334235,334236
4832,334240,334242
4833,334240,334243
4834,334240,334241
4835,334248,334249
4836,334248,334251
4837,334248,334250
4838,334267,334268
4839,334267,334269
4840,334285,334287
4841,334285,334286
4842,334285,334288
4843,334304,334306
4844,334304,334308
4845,334304,334307
4846,334304,334305
4847,334323,334326
4848,334323,334325
4849,334323,334324
4850,334323,334327
4851,334342,334345
4852,334342,334346
4853,334342,334343
4854,334342,334344
4855,334362,334364
4856,334362,334363
4857,334362,334365
4858,334369,334370
4859,334369,334371
4860,334369,334372
4861,334376,334379
4862,334376,334381
4863,334376,334377
4864,334376,334378
4865,334376,334380
4866,334385,334388
4867,334385,334386
4868,334385,334387
4869,334392,334397
4870,334392,334394
4871,334392,334396
4872,334392,334393
4873,334392,334395
4874,334401,334404
4875,334401,334403
4876,334401,334402
4877,334409,334411
4878,334409,334412
4879,334409,334410
4880,334416,334419
4881,334416,334420
4882,334416,334417
4883,334416,334421
4884,334416,334418
4885,334425,334429
4886,334425,334426
4887,334425,334428
4888,334425,334427
4889,334425,334430
4890,334434,334438
4891,334434,334435
4892,334434,334436
4893,334434,334439
4894,334434,334437
4895,334443,334447
4896,334443,334446
4897,334443,334448
4898,334443,334444
4899,334443,334445
4900,334452,334453
4901,334452,334457
4902,334452,334455
4903,334452,334456
4904,334452,334454
4905,334463,334464
4906,334467,334468
4907,334471,334473
4908,334471,334472
4909,334476,334478
4910,334476,334477
4911,334481,334483
4912,334481,334482
4913,334486,334487
4914,334490,334491
4915,334490,334492
4916,334495,334496
4917,334495,334497
4918,334500,334502
4919,334500,334501
4920,334509,334510
4921,334513,334514
4922,334517,334519
4923,334517,334518
4924,334522,334524
4925,334522,334523
4926,334527,334528
4927,334531,334532
4928,334531,334533
4929,334537,334538
4930,334546,334547
4931,334555,334556
4932,334555,334558
4933,334555,334557
4934,334566,334568
4935,334566,334569
4936,334566,334570
4937,334566,334571
4938,334566,334573
4939,334566,334572
4940,334566,334567
4941,334581,334583
4942,334581,334586
4943,334581,334582
4944,334581,334585
4945,334581,334584
4946,334606,334607
4947,334606,334608
4948,334629,334635
4949,334629,334633
4950,334629,334634
4951,334629,334631
4952,334629,334630
4953,334629,334632
4954,334642,334643
4955,334642,334644
4956,334642,334645
4957,334652,334653
4958,334652,334654
4959,334661,334665
4960,334661,334663
4961,334661,334664
4962,334661,334662
4963,334681,334683
4964,334681,334685
4965,334681,334684
4966,334681,334682
4967,334702,334704
4968,334702,334703
4969,334721,334722
4970,334721,334723
4971,334725,334728
4972,334725,334743
4973,334725,334738
4974,334725,334747
4975,334725,334732
4976,334725,334740
4977,334725,334735
4978,334725,334742
4979,334725,334723
4980,334725,334734
4981,334725,334733
4982,334725,334736
4983,334725,334746
4984,334725,334739
4985,334725,334726
4986,334725,334730
4987,334725,334737
4988,334725,334722
4989,334725,334729
4990,334725,334727
4991,334725,334731
4992,334725,334745
4993,334725,334744
4994,334725,334741
4995,334750,334737
4996,334750,334726
4997,334752,334746
4998,334752,334765
4999,334752,334744
5000,334752,334732
5001,334752,334734
5002,334752,334776
5003,334752,334758
5004,334752,334736
5005,334752,334772
5006,334752,334737
5007,334752,334768
5008,334752,334728
5009,334752,334755
5010,334752,334761
5011,334752,334738
5012,334752,334735
5013,334752,334771
5014,334752,334740
5015,334752,334760
5016,334752,334726
5017,334752,334733
5018,334752,334730
5019,334752,334775
5020,334752,334745
5021,334752,334741
5022,334752,334756
5023,334752,334742
5024,334752,334753
5025,334752,334766
5026,334752,334754
5027,334752,334763
5028,334752,334764
5029,334752,334729
5030,334752,334757
5031,334752,334762
5032,334752,334743
5033,334752,334767
5034,334752,334769
5035,334752,334727
5036,334752,334770
5037,334752,334731
5038,334752,334723
5039,334752,334722
5040,334752,334773
5041,334752,334759
5042,334752,334774
5043,334752,334747
5044,334752,334739
5045,334779,334765
5046,334779,334753
5047,334781,334765
5048,334781,334753
5049,334781,334767
5050,334781,334757
5051,334781,334755
5052,334781,334776
5053,334781,334775
5054,334781,334766
5055,334781,334763
5056,334781,334754
5057,334781,334764
5058,334781,334769
5059,334787,334763
5060,334787,334755
5061,334787,334757
5062,334787,334773
5063,334787,334754
5064,334787,334760
5065,334787,334758
5066,334787,334766
5067,334787,334762
5068,334787,334776
5069,334787,334775
5070,334787,334761
5071,334787,334769
5072,334787,334756
5073,334787,334772
5074,334787,334771
5075,334787,334759
5076,334787,334764
5077,334787,334770
5078,334787,334774
5079,334787,334768
5080,334787,334753
5081,334787,334767
5082,334787,334765
5083,334790,334754
5084,334790,334766
5085,334792,334767
5086,334792,334755
5087,334794,334768
5088,334794,334756
5089,334796,334759
5090,334796,334771
5091,334796,334774
5092,334796,334760
5093,334796,334758
5094,334796,334770
5095,334796,334762
5096,334796,334773
5097,334796,334761
5098,334796,334772
5099,334796,334768
5100,334796,334756
5101,334802,334769
5102,334802,334757
5103,334804,334770
5104,334804,334758
5105,334806,334759
5106,334806,334771
5107,334808,334760
5108,334808,334772
5109,334810,334773
5110,334810,334761
5111,334812,334762
5112,334812,334774
5113,334814,334763
5114,334814,334775
5115,334816,334776
5116,334816,334764
5117,334818,334737
5118,334818,334745
5119,334818,334734
5120,334818,334738
5121,334818,334727
5122,334818,334736
5123,334818,334735
5124,334818,334747
5125,334818,334726
5126,334818,334722
5127,334818,334746
5128,334818,334723
5129,334824,334727
5130,334824,334738
5131,334826,334728
5132,334826,334739
5133,334828,334739
5134,334828,334740
5135,334828,334744
5136,334828,334733
5137,334828,334743
5138,334828,334741
5139,334828,334730
5140,334828,334728
5141,334828,334732
5142,334828,334729
5143,334828,334731
5144,334828,334742
5145,334833,334729
5146,334833,334740
5147,334835,334741
5148,334835,334730
5149,334837,334742
5150,334837,334731
5151,334839,334732
5152,334839,334743
5153,334841,334733
5154,334841,334744
5155,334843,334734
5156,334843,334745
5157,334845,334735
5158,334845,334746
5159,334847,334736
5160,334847,334747
5161,334850,334852
5162,334850,334853
5163,334850,334851
5164,334850,334854
5165,334850,334856
5166,334850,334855
5167,334860,334851
5168,334862,334853
5169,334862,334864
5170,334862,334867
5171,334862,334865
5172,334862,334855
5173,334862,334868
5174,334862,334866
5175,334862,334856
5176,334862,334863
5177,334862,334854
5178,334862,334851
5179,334862,334852
5180,334871,334863
5181,334873,334864
5182,334873,334868
5183,334873,334863
5184,334873,334867
5185,334873,334866
5186,334873,334865
5187,334877,334864
5188,334879,334865
5189,334881,334866
5190,334883,334867
5191,334885,334868
5192,334887,334852
5193,334889,334853
5194,334891,334854
5195,334893,334855
5196,334895,334856
5197,334899,334901
5198,334899,334900
5199,334903,334911
5200,334903,334906
5201,334903,334909
5202,334903,334900
5203,334903,334904
5204,334903,334907
5205,334903,334905
5206,334903,334912
5207,334903,334914
5208,334903,334908
5209,334903,334913
5210,334903,334910
5211,334917,334918
5212,334917,334904
5213,334920,334907
5214,334920,334914
5215,334920,334913
5216,334920,334909
5217,334920,334904
5218,334920,334910
5219,334920,334912
5220,334920,334908
5221,334920,334906
5222,334920,334900
5223,334920,334905
5224,334920,334911
5225,334923,334914
5226,334923,334907
5227,334923,334905
5228,334923,334904
5229,334923,334906
5230,334923,334900
5231,334928,334929
5232,334928,334905
5233,334931,334906
5234,334931,334932
5235,334934,334907
5236,334934,334935
5237,334937,334908
5238,334937,334938
5239,334940,334912
5240,334940,334913
5241,334940,334908
5242,334940,334910
5243,334940,334909
5244,334940,334911
5245,334945,334946
5246,334945,334909
5247,334948,334910
5248,334948,334949
5249,334951,334952
5250,334951,334911
5251,334954,334955
5252,334954,334912
5253,334957,334958
5254,334957,334913
5255,334960,334914
5256,334960,334961
5257,334964,334965
5258,334967,334968
5259,334967,334971
5260,334967,334969
5261,334967,334970
5262,334967,334972
5263,334967,334965
5264,334977,334968
5265,334979,334981
5266,334979,334971
5267,334979,334985
5268,334979,334982
5269,334979,334969
5270,334979,334970
5271,334979,334983
5272,334979,334980
5273,334979,334972
5274,334979,334965
5275,334979,334984
5276,334979,334968
5277,334988,334980
5278,334990,334985
5279,334990,334984
5280,334990,334981
5281,334990,334980
5282,334990,334983
5283,334990,334982
5284,334995,334981
5285,334997,334982
5286,334999,334983
5287,335001,334984
5288,335003,334985
5289,335005,334969
5290,335007,334970
5291,335009,334971
5292,335011,334972
5293,335013,335014
5294,335016,335020
5295,335016,335019
5296,335016,335021
5297,335016,335017
5298,335016,335018
5299,335016,335014
5300,335025,335017
5301,335027,335021
5302,335027,335017
5303,335027,335030
5304,335027,335032
5305,335027,335020
5306,335027,335033
5307,335027,335019
5308,335027,335031
5309,335027,335029
5310,335027,335014
5311,335027,335018
5312,335027,335028
5313,335036,335028
5314,335038,335028
5315,335038,335033
5316,335038,335032
5317,335038,335031
5318,335038,335029
5319,335038,335030
5320,335043,335029
5321,335045,335030
5322,335047,335031
5323,335049,335032
5324,335051,335033
5325,335053,335018
5326,335055,335019
5327,335057,335020
5328,335059,335021
5329,335062,335063
5330,335065,335071
5331,335065,335072
5332,335065,335076
5333,335065,335073
5334,335065,335069
5335,335065,335066
5336,335065,335068
5337,335065,335070
5338,335065,335074
5339,335065,335067
5340,335065,335075
5341,335065,335063
5342,335079,335066
5343,335081,335068
5344,335081,335067
5345,335081,335069
5346,335081,335063
5347,335081,335076
5348,335081,335066
5349,335085,335067
5350,335087,335068
5351,335089,335069
5352,335091,335070
5353,335093,335070
5354,335093,335073
5355,335093,335072
5356,335093,335075
5357,335093,335074
5358,335093,335071
5359,335097,335071
5360,335099,335072
5361,335101,335073
5362,335103,335074
5363,335105,335075
5364,335107,335076
5365,335110,335111
5366,335110,335112
5367,335110,335114
5368,335110,335113
5369,335117,335119
5370,335117,335118
5371,335122,335124
5372,335122,335123
5373,335137,335138
5374,335137,335139
5375,335153,335154
5376,335153,335155
5377,335169,335170
5378,335169,335171
5379,335185,335187
5380,335185,335186
5381,335202,335203
5382,335202,335204
5383,335208,335209
5384,335208,335210
5385,335224,335226
5386,335224,335225
5387,746786,746787
5388,746792,746793
5389,746798,746799
5390,746804,746805
5391,746810,746811
5392,746816,746817
5393,746822,746823
5394,746830,746831
5395,746837,746838
5396,746845,746846
5397,746852,746853
5398,746859,746860
5399,746867,746868
5400,746874,746875
5401,746882,746883
5402,746889,746890
5403,746896,746897
5404,746904,746905
5405,746912,746913
5406,746919,746920
5407,746926,746927
5408,746934,746935
5409,746934,746936
5410,746943,746944
5411,746943,746945
5412,746953,746954
5413,746960,746961
5414,746966,746967
5415,746973,746974
5416,746979,746980
5417,746985,746986
5418,746992,746993
5419,746997,746998
5420,747002,747003
5421,747007,747008
5422,747014,747015
5423,747021,747022
5424,747028,747030
5425,747028,747029
5426,747035,747036
5427,747041,747042
5428,747048,747049
5429,747055,747056
5430,747061,747062
5431,747068,747069
5432,747075,747076
5433,747082,747083
5434,747082,747084
5435,747090,747091
5436,747096,747097
5437,747102,747103
5438,747109,747110
5439,747115,747116
5440,747121,747122
5441,747128,747129
5442,747135,747136
5443,747141,747142
5444,747148,747149
5445,747154,747155
5446,747160,747161
5447,747166,747167
5448,747172,747173
5449,747178,747179
5450,747184,747185
5451,747190,747191
5452,747196,747197
5453,747202,747203
5454,747208,747209
5455,747214,747215
5456,747220,747221
5457,747226,747227
5458,747232,747233
5459,747238,747239
5460,747244,747245
5461,747250,747251
5462,747256,747257
5463,747262,747263
5464,747268,747269
5465,747275,747276
5466,747282,747283
5467,747289,747290
5468,747296,747297
5469,747303,747304
5470,747310,747311
5471,747317,747318
5472,747324,747325
5473,747331,747332
5474,747338,747339
5475,747345,747346
5476,747352,747353
5477,747359,747360
5478,747366,747367
5479,747373,747374
5480,747380,747381
5481,747387,747388
5482,747394,747395
5483,747401,747402
5484,747408,747409
5485,747415,747416
5486,747422,747423
5487,747449,747450
5488,747454,747455
5489,747460,747461
5490,747465,747466
5491,747470,747471
5492,747475,747476
5493,747480,747481
5494,747480,747482
5495,747486,747487
5496,747491,747492
5497,747496,747497
5498,747501,747502
5499,747506,747507
5500,747511,747512
5501,747516,747517
5502,747521,747522
5503,747526,747527
5504,747531,747532
5505,747536,747537
5506,747541,747542
5507,747546,747547
5508,747551,747552
5509,747556,747557
5510,747561,747562
5511,747566,747567
5512,747571,747572
5513,747576,747577
5514,747581,747582
5515,747586,747587
5516,747591,747592
5517,747596,747597
5518,747601,747602
5519,747606,747607
5520,747611,747612
5521,747616,747617
5522,747621,747622
5523,747627,747628
5524,747633,747634
5525,747639,747640
5526,747645,747646
5527,747651,747652
5528,747657,747658
5529,747663,747664
5530,747669,747670
5531,747675,747676
5532,747681,747682
5533,747687,747688
5534,747694,747697
5535,747694,747695
5536,747694,747696
5537,747701,747703
5538,747701,747704
5539,747701,747702
5540,747709,747712
5541,747709,747711
5542,747709,747710
5543,747709,747702
5544,747723,747710
5545,747723,747724
5546,747739,747711
5547,747739,747740
5548,747739,747741
5549,747749,747751
5550,747749,747752
5551,747749,747750
5552,747757,747758
5553,747757,747760
5554,747757,747759
5555,747765,747766
5556,747765,747768
5557,747765,747767
5558,747773,747775
5559,747773,747774
5560,747780,747774
5561,747780,747782
5562,747780,747781
5563,747789,747791
5564,747789,747793
5565,747789,747790
5566,747789,747794
5567,747789,747792
5568,747798,747799
5569,747798,747790
5570,747798,747800
5571,747808,747809
5572,747808,747810
5573,747808,747811
5574,747816,747817
5575,747816,747819
5576,747816,747818
5577,747824,747825
5578,747824,747826
5579,747824,747827
5580,747833,747825
5581,747833,747834
5582,747833,747835
5583,747842,747844
5584,747842,747843
5585,747842,747845
5586,747850,747854
5587,747850,747852
5588,747850,747851
5589,747850,747853
5590,747859,747860
5591,747859,747862
5592,747859,747861
5593,747866,747867
5594,747866,747868
5595,747866,747869
5596,747874,747876
5597,747874,747877
5598,747874,747875
5599,747882,747875
5600,747882,747884
5601,747882,747883
5602,747892,747893
5603,747892,747894
5604,747892,747895
5605,747892,747896
5606,747900,747902
5607,747900,747893
5608,747900,747903
5609,747900,747901
5610,747919,747922
5611,747919,747920
5612,747919,747921
5613,747927,747929
5614,747927,747928
5615,747927,747930
5616,747935,747936
5617,747935,747937
5618,747942,747945
5619,747942,747943
5620,747942,747944
5621,747950,747951
5622,747950,747943
5623,747950,747952
5624,747967,747969
5625,747967,747968
5626,747967,747970
5627,747974,747976
5628,747974,747977
5629,747974,747975
5630,747981,747982
5631,747981,747983
5632,747981,747984
5633,747989,747990
5634,747989,747992
5635,747989,747991
5636,747998,748000
5637,747998,747999
5638,748009,748012
5639,748009,748010
5640,748009,748011
5641,748021,748023
5642,748021,748024
5643,748021,748022
5644,748032,748034
5645,748032,748033
5646,748032,748035
5647,748043,748045
5648,748043,748044
5649,748043,748046
5650,748053,748056
5651,748053,748055
5652,748053,748054
5653,748064,748067
5654,748064,748066
5655,748064,748065
5656,748075,748078
5657,748075,748076
5658,748075,748077
5659,748086,748078
5660,748086,748088
5661,748086,748087
5662,748098,748102
5663,748098,748101
5664,748098,748099
5665,748098,748100
5666,748111,748114
5667,748111,748112
5668,748111,748113
5669,748122,748112
5670,748122,748123
5671,748138,748141
5672,748138,748140
5673,748138,748139
5674,748149,748152
5675,748149,748151
5676,748149,748150
5677,748160,748163
5678,748160,748162
5679,748160,748161
5680,748172,748173
5681,748172,748175
5682,748172,748174
5683,748182,748183
5684,748182,748185
5685,748182,748184
5686,748192,748194
5687,748192,748193
5688,748202,748203
5689,748202,748204
5690,748202,748206
5691,748202,748205
5692,748215,748218
5693,748215,748216
5694,748215,748217
5695,748226,748229
5696,748226,748228
5697,748226,748227
5698,748237,748238
5699,748245,748246
5700,748253,748254
5701,748261,748262
5702,748270,748271
5703,748279,748280
5704,748288,748289
5705,748296,748297
5706,748304,748305
5707,748312,748313
5708,748324,748325
5709,748332,748333
5710,748339,748340
5711,748347,748348
5712,748355,748356
5713,748367,748368
5714,748373,748374
5715,748379,748380
5716,748385,748386
5717,748391,748392
5718,748398,748399
5719,748405,748406
5720,748411,748412
5721,748417,748418
5722,748424,748425
5723,748431,748432
5724,748438,748439
5725,748445,748446
5726,748453,748454
5727,748460,748461
5728,748467,748468
5729,748474,748475
5730,748481,748482
5731,748487,748488
5732,748493,748494
5733,748499,748500
5734,748505,748506
5735,748511,748512
5736,748518,748519
5737,748525,748526
5738,748532,748533
5739,748538,748539
5740,748545,748546
5741,748552,748553
5742,748559,748560
5743,748565,748566
5744,748575,748576
5745,748581,748582
5746,748588,748582
5747,748589,748590
5748,748596,748597
5749,748602,748603
5750,748609,748611
5751,748609,748610
5752,748609,748612
5753,748627,748630
5754,748627,748628
5755,748627,748629
5756,748645,748647
5757,748645,748646
5758,748662,748663
5759,748662,748664
5760,748679,748680
5761,748679,748681
5762,748696,748697
5763,748696,748698
5764,748713,748715
5765,748713,748716
5766,748713,748714
5767,748730,748731
5768,748730,748732
5769,748746,748747
5770,748746,748748
5771,748763,748765
5772,748763,748766
5773,748763,748764
5774,748778,748779
5775,748778,748780
5776,748796,748798
5777,748796,748797
5778,748796,748799
5779,748815,748817
5780,748815,748816
5781,748832,748834
5782,748832,748833
5783,748849,748851
5784,748849,748850
5785,748864,748867
5786,748864,748866
5787,748864,748865
5788,748880,748883
5789,748880,748882
5790,748880,748881
5791,748899,748901
5792,748899,748900
5793,748933,748936
5794,748933,748935
5795,748933,748934
5796,748951,748952
5797,748951,748953
5798,748968,748969
5799,748974,748975
5800,748981,748982
5801,748988,748989
5802,748995,748996
5803,748995,748997
5804,749002,749003
5805,749002,749004
5806,749009,749010
5807,749016,749017
5808,749023,749024
5809,749030,749031
5810,749037,749038
5811,749044,749045
5812,749050,749051
5813,749057,749058
5814,749063,749064
5815,749069,749070
5816,749075,749076
5817,749080,749081
5818,749086,749087
5819,749092,749093
5820,749098,749099
5821,749104,749105
5822,749110,749111
5823,749116,749117
5824,749122,749123
5825,749122,749124
5826,749129,749130
5827,749129,749131
5828,749136,749137
5829,749142,749143
5830,749148,749149
5831,749148,749150
5832,749155,749156
5833,749162,749163
5834,749169,749170
5835,749176,749177
5836,749183,749184
5837,749190,749191
5838,749197,749198
5839,749203,749204
5840,749209,749210
5841,749215,749216
5842,749221,749222
5843,749227,749228
5844,749233,749234
5845,749240,749241
5846,749247,749248
5847,749254,749255
5848,749261,749262
5849,749268,749269
5850,749275,749276
5851,749281,749282
5852,749281,749283
5853,749288,749289
5854,749294,749296
5855,749294,749299
5856,749294,749295
5857,749294,749289
5858,749294,749297
5859,749294,749298
5860,749300,749301
5861,749306,749307
5862,749314,749315
5863,749321,749322
5864,749328,749329
5865,749335,749336
5866,749343,749344
5867,749351,749352
5868,749356,749357
5869,749361,749362
5870,749366,749367
5871,749372,749373
5872,749378,749379
5873,749384,749385
5874,749390,749391
5875,749396,749397
5876,749402,749403
5877,749408,749409
5878,749414,749415
5879,789772,789774
5880,789772,789773
5881,789780,789782
5882,789780,789781
5883,789788,789789
5884,789795,789796
5885,789795,789797
5886,789803,789804
5887,789803,789805
5888,789811,789813
5889,789811,789812
5890,789819,789820
5891,789819,789821
5892,789829,789830
5893,789839,789840
5894,789850,789851
5895,789860,789861
5896,789870,789871
5897,789880,789881
5898,789891,789892
5899,789901,789902
5900,789911,789912
5901,789921,789922
5902,789931,789932
5903,789941,789942
5904,789952,789953
5905,789963,789964
5906,789974,789975
5907,789985,789986
5908,789996,789997
5909,790007,790008
5910,790019,790020
5911,790030,790031
5912,790041,790042
5913,790052,790053
5914,790063,790064
5915,790074,790075
5916,790086,790087
5917,790096,790097
5918,790106,790107
5919,790116,790117
5920,790126,790127
5921,790136,790137
5922,790147,790148
5923,790158,790159
5924,790169,790170
5925,790181,790182
5926,790192,790193
5927,790203,790204
5928,790215,790216
5929,790226,790227
5930,790238,790239
5931,790251,790252
5932,790263,790264
5933,790277,790278
5934,790277,790279
5935,790294,790295
5936,790294,790296
5937,790312,790314
5938,790312,790313
5939,790327,790328
5940,790327,790329
5941,790344,790345
5942,790344,790347
5943,790344,790346
5944,790344,790348
5945,790364,790366
5946,790364,790365
5947,790382,790383
5948,790382,790384
5949,790404,790405
5950,790404,790406
5951,790419,790420
5952,790419,790421
5953,790438,790439
5954,790438,790440
5955,790459,790460
5956,790459,790461
5957,790475,790476
5958,790475,790477
5959,790491,790492
5960,790491,790493
5961,790509,790510
5962,790520,790521
5963,790531,790533
5964,790531,790532
5965,790543,790544
5966,790543,790545
5967,790555,790556
5968,790566,790567
5969,790578,790579
5970,790589,790590
5971,790600,790601
5972,790600,790602
5973,790612,790613
5974,790623,790624
5975,790634,790636
5976,790634,790635
5977,790647,790648
5978,790662,790663
5979,790680,790681
5980,790695,790696
5981,790711,790712
5982,790728,790729
5983,790745,790746
5984,790749,790746
5985,790750,790746
5986,790751,790746
5987,790752,790746
5988,790753,790746
5989,790754,790746
5990,790755,790746
5991,790758,790746
5992,790760,790746
5993,790762,790746
5994,790763,790746
5995,790766,790746
5996,790767,790746
5997,790768,790746
5998,790769,790746
5999,790770,790746
6000,790771,790746
6001,790773,790746
6002,790775,790776
6003,790795,790796
6004,790816,790817
6005,790836,790837
6006,790853,790854
6007,790867,790868
6008,790887,790888
6009,790901,790902
6010,790919,790920
6011,790937,790938
6012,790955,790956
6013,790973,790974
6014,1104593,1104594
6015,1104602,1104603
6016,1104611,1104612
6017,1104620,1104621
6018,1104629,1104630
6019,1104638,1104639
6020,1104648,1104649
6021,1104650,1104651
6022,1104661,1104662
6023,1104672,1104673
6024,1104683,1104684
6025,1104694,1104695
6026,1104706,1104707
6027,1104716,1104717
6028,1104726,1104727
6029,1104736,1104737
6030,1104746,1104747
6031,1104756,1104757
6032,1104767,1104768
6033,1104776,1104777
6034,1104785,1104786
6035,1104794,1104795
6036,1104813,1104814
6037,1104822,1104823
6038,1104831,1104832
6039,1104840,1104841
6040,1104849,1104850
6041,1104858,1104859
6042,1104868,1104869
6043,1104877,1104878
6044,1104886,1104887
6045,1104895,1104896
6046,1104904,1104905
6047,1104914,1104915
6048,1104922,1104923
6049,1104930,1104931
6050,1104938,1104939
6051,1104946,1104947
6052,1104954,1104955
6053,1104963,1104964
6054,1104981,1104982
6055,1104998,1104999
6056,1105015,1105016
6057,1105034,1105035
6058,1105053,1105054
6059,1105074,1105075
6060,1105096,1105097
6061,1105116,1105117
6062,1105135,1105136
6063,1105158,1105159
6064,1105180,1105181
6065,1105202,1105203
6066,1105222,1105223
6067,1105242,1105243
6068,1105258,1105259
6069,1105274,1105275
6070,1105294,1105295
6071,1105315,1105316
6072,1105329,1105330
6073,1105343,1105344
6074,1105358,1105359
6075,1105373,1105374
6076,1105387,1105388
6077,1105401,1105402
6078,1105415,1105416
6079,1105431,1105432
6080,1105445,1105446
6081,1105459,1105460
6082,1105473,1105474
6083,1105488,1105489
6084,1105502,1105503
6085,1105516,1105517
6086,1105532,1105533
6087,1105548,1105549
6088,1105563,1105564
6089,1105578,1105579
6090,1105593,1105594
6091,1105607,1105608
6092,1105621,1105622
6093,1105635,1105636
6094,1105650,1105651
6095,1105665,1105666
6096,1105679,1105680
6097,1105694,1105695
6098,1105708,1105709
6099,1105722,1105723
6100,1105737,1105738
6101,1105753,1105754
6102,1105767,1105768
6103,1105782,1105783
6104,1105797,1105798
6105,1105811,1105812
6106,1105825,1105826
6107,1105839,1105840
6108,1105853,1105854
6109,1105868,1105869
6110,1105882,1105884
6111,1750356,1750355
6112,1750358,1750357
6113,1750360,1750359
6114,1750362,1750361
6115,1750364,1750363
6116,1750366,1750365
6117,1750368,1750367
6118,1750370,1750369
6119,1750372,1750371
6120,1750374,1750373
6121,1750376,1750375
6122,1750378,1750377
6123,1750380,1750379
6124,1750382,1750381
6125,1750384,1750383
6126,1750386,1750385
6127,1750388,1750387
6128,1750390,1750389
6129,1750392,1750391
6130,1750394,1750393
6131,1750396,1750395
6132,1750398,1750397
6133,1750400,1750399
6134,1750402,1750401
6135,1750404,1750403
6136,1750406,1750405
6137,1750408,1750407
6138,1750410,1750409
6139,1750412,1750411
6140,1750414,1750413
6141,1750416,1750415
6142,1750418,1750417
6143,1750420,1750419
6144,1750422,1750421
6145,1750424,1750423
6146,1750426,1750425
6147,1750428,1750427
6148,1750430,1750429
6149,1750432,1750431
6150,1750434,1750433
6151,1750436,1750435
6152,1750438,1750437
6153,1750440,1750439
6154,1750442,1750441
6155,1750444,1750443
6156,1750446,1750445
6157,1750448,1750447
6158,1750450,1750449
6159,1750452,1750451
6160,1750454,1750453
6161,1750456,1750455
6162,1750458,1750457
6163,1750460,1750459
6164,1750462,1750461
6165,1750464,1750463
6166,1750466,1750465
6167,1750468,1750467
6168,1750470,1750469
6169,1750472,1750471
6170,1750474,1750473
6171,1750476,1750475
6172,1750478,1750477
6173,1750480,1750479
6174,1750482,1750481
6175,1750484,1750483
6176,1750486,1750485
6177,1750488,1750487
6178,1750490,1750489
6179,1750492,1750491
6180,1750494,1750493
6181,1750496,1750495
6182,1750498,1750497
6183,1750500,1750499
6184,1750502,1750501
6185,1750504,1750503
6186,1750506,1750505
6187,1750508,1750507
6188,1750510,1750509
6189,1750512,1750511
6190,1750514,1750513
6191,1750516,1750515
6192,1750518,1750517
6193,1750520,1750519
6194,1750522,1750521
6195,1750524,1750523
6196,1750526,1750525
6197,1750528,1750527
6198,1750530,1750529
6199,1750532,1750531
6200,1750534,1750533
6201,1750536,1750535
6202,1750538,1750537
6203,1750540,1750539
6204,1750542,1750541
6205,1750544,1750543
6206,1750546,1750545
6207,1750548,1750547
6208,1750550,1750549
6209,1750552,1750551
6210,1750554,1750553
6211,1750556,1750555
6212,1750558,1750557
6213,1750560,1750559
6214,1750562,1750561
6215,1750564,1750563
6216,1750566,1750565
6217,1750568,1750567
6218,1750570,1750569
6219,1750572,1750571
6220,1750574,1750573
6221,1750576,1750575
6222,1750578,1750577
6223,1750580,1750579
6224,1750582,1750581
6225,1750584,1750583
6226,1750586,1750585
6227,1750588,1750587
6228,1750590,1750589
6229,1750592,1750591
6230,1750594,1750593
6231,1750596,1750595
6232,1750598,1750597
6233,1750600,1750599
6234,1750602,1750601
6235,1750604,1750603
6236,1750606,1750605
6237,1750608,1750607
6238,1750610,1750609
6239,1750612,1750611
6240,1750614,1750613
6241,1750616,1750615
6242,1750618,1750617
6243,1750620,1750619
6244,1750622,1750621
6245,1750624,1750623
6246,1750626,1750625
6247,1750628,1750627
6248,1750630,1750629
6249,1750632,1750631
6250,1750634,1750633
6251,1750636,1750635
6252,1750638,1750637
6253,1750640,1750639
6254,1750642,1750641
6255,1750644,1750643
6256,1750646,1750645
6257,1750648,1750647
6258,1750650,1750649
6259,1750652,1750651
6260,1750654,1750653
