"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3225121","2346412","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225120","2346412","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_29760"
"3225119","2346413","","","Ontology Name for Source","plant fruit food product"
"3225118","2346413","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3225117","2346413","","","FoodOn Ontology Name for FDC Item","grape (whole, raw)"
"3225116","2346413","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301123"
"3225115","2346413","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225114","2346413","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_29760"
"3224573","2346414","","","Ontology Name for Source","plant fruit food product"
"3224572","2346414","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001057"
"3224571","2346414","","","FoodOn Ontology Name for FDC Item","applesauce"
"3224570","2346414","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03301126"
"3224569","2346414","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3224568","2346414","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3749"
"2668180","2346691","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","242.0"
"2668179","2346691","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","216.0"
"2668178","2346691","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","232.0"
"2668177","2346691","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","231.0"
"2668176","2346691","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","272.0"
"2668175","2346691","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","245.0"
"2668174","2346691","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","262.0"
"2668173","2346691","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","260.0"
"2668188","2346693","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","249.0"
"2668187","2346693","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","246.0"
"2668186","2346693","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","248.0"
"2668185","2346693","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","248.0"
"2668184","2346693","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","282.0"
"2668183","2346693","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","279.0"
"2668182","2346693","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","280.0"
"2668181","2346693","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","280.0"
"2668196","2346695","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","111.0"
"2668195","2346695","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","97.0"
"2668194","2346695","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","109.0"
"2668193","2346695","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","107.0"
"2668192","2346695","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","133.0"
"2668191","2346695","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","125.0"
"2668190","2346695","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","129.0"
"2668189","2346695","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","128.0"
"2668116","2346697","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","122.0"
"2668115","2346697","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","108.0"
"2668114","2346697","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","113.0"
"2668113","2346697","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","114.0"
"2668112","2346697","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","144.0"
"2668111","2346697","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","124.0"
"2668110","2346697","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","136.0"
"2668109","2346697","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","135.0"
"2668124","2346699","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","260.0"
"2668123","2346699","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","210.0"
"2668122","2346699","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","227.0"
"2668121","2346699","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","230.0"
"2668120","2346699","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","298.0"
"2668119","2346699","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","241.0"
"2668118","2346699","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","258.0"
"2668117","2346699","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","264.0"
"2668132","2346701","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","181.0"
"2668131","2346701","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","174.0"
"2668130","2346701","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","177.0"
"2668129","2346701","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","176.0"
"2668128","2346701","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","204.0"
"2668127","2346701","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","202.0"
"2668126","2346701","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","203.0"
"2668125","2346701","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","203.0"
"2668140","2346703","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","339.0"
"2668139","2346703","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","318.0"
"2668138","2346703","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","328.0"
"2668137","2346703","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","328.0"
"2668136","2346703","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","376.0"
"2668135","2346703","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","364.0"
"2668134","2346703","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","370.0"
"2668133","2346703","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","370.0"
"2668244","2346705","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","178.0"
"2668243","2346705","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","172.0"
"2668242","2346705","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","174.0"
"2668241","2346705","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","175.0"
"2668240","2346705","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","198.0"
"2668239","2346705","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","189.0"
"2668238","2346705","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","193.0"
"2668237","2346705","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","193.0"
"2668252","2346707","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","20.0"
"2668251","2346707","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","15.0"
"2668250","2346707","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","17.0"
"2668249","2346707","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","17.0"
"2668248","2346707","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","25.0"
"2668247","2346707","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","20.0"
"2668246","2346707","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","23.0"
"2668245","2346707","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","23.0"
"2668212","2346709","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","137.0"
"2668211","2346709","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","110.0"
"2668210","2346709","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","128.0"
"2668209","2346709","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","126.0"
"2668208","2346709","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","157.0"
"2668207","2346709","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","142.0"
"2668206","2346709","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","149.0"
"2668205","2346709","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","149.0"
"2668308","2346711","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","193.0"
"2668307","2346711","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","176.0"
"2668306","2346711","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","184.0"
"2668305","2346711","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","185.0"
"2668304","2346711","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","213.0"
"2668303","2346711","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","197.0"
"2668302","2346711","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","205.0"
"2668301","2346711","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","206.0"
"2668316","2346713","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","299.0"
"2668315","2346713","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","260.0"
"2668314","2346713","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","268.0"
"2668313","2346713","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","274.0"
"2668312","2346713","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","330.0"
"2668311","2346713","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","286.0"
"2668310","2346713","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","298.0"
"2668309","2346713","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","303.0"
"2668324","2346715","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","447.0"
"2668323","2346715","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","439.0"
"2668322","2346715","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","443.0"
"2668321","2346715","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","443.0"
"2668320","2346715","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","504.0"
"2668319","2346715","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","492.0"
"2668318","2346715","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","498.0"
"2668317","2346715","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","498.0"
"2668332","2346717","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","537.0"
"2668331","2346717","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","508.0"
"2668330","2346717","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","523.0"
"2668329","2346717","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","523.0"
"2668328","2346717","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","585.0"
"2668327","2346717","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","569.0"
"2668326","2346717","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","577.0"
"2668325","2346717","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","577.0"
"2668340","2346719","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","374.0"
"2668339","2346719","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","354.0"
"2668338","2346719","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","358.0"
"2668337","2346719","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","362.0"
"2668336","2346719","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","408.0"
"2668335","2346719","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","387.0"
"2668334","2346719","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","404.0"
"2668333","2346719","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","400.0"
"2668348","2346721","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","263.0"
"2668347","2346721","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","260.0"
"2668346","2346721","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","263.0"
"2668345","2346721","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","262.0"
"2668344","2346721","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","295.0"
"2668343","2346721","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","292.0"
"2668342","2346721","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","295.0"
"2668341","2346721","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","294.0"
"2668356","2346723","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","231.0"
"2668355","2346723","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","227.0"
"2668354","2346723","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","228.0"
"2668353","2346723","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","229.0"
"2668352","2346723","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","251.0"
"2668351","2346723","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","248.0"
"2668350","2346723","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","249.0"
"2668349","2346723","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","250.0"
"2668364","2346725","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","203.0"
"2668363","2346725","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","188.0"
"2668362","2346725","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","197.0"
"2668361","2346725","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","196.0"
"2668360","2346725","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","223.0"
"2668359","2346725","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","212.0"
"2668358","2346725","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","219.0"
"2668357","2346725","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","218.0"
"2668204","2346727","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","440.0"
"2668203","2346727","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","409.0"
"2668202","2346727","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","424.0"
"2668201","2346727","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","424.0"
"2668200","2346727","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","486.0"
"2668199","2346727","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","470.0"
"2668198","2346727","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","478.0"
"2668197","2346727","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","478.0"
"2668220","2346729","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","269.0"
"2668219","2346729","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","260.0"
"2668218","2346729","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","265.0"
"2668217","2346729","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","265.0"
"2668216","2346729","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","309.0"
"2668215","2346729","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","301.0"
"2668214","2346729","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","304.0"
"2668213","2346729","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","305.0"
"2668228","2346731","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","85.0"
"2668227","2346731","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","75.0"
"2668226","2346731","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","80.0"
"2668225","2346731","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","80.0"
"2668224","2346731","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","98.0"
"2668223","2346731","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","89.0"
"2668222","2346731","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","94.0"
"2668221","2346731","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","94.0"
"2668236","2346733","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","174.0"
"2668235","2346733","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","166.0"
"2668234","2346733","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","170.0"
"2668233","2346733","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","170.0"
"2668232","2346733","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","206.0"
"2668231","2346733","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","195.0"
"2668230","2346733","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","199.0"
"2668229","2346733","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","200.0"
"2668148","2346735","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","158.0"
"2668147","2346735","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","150.0"
"2668146","2346735","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","155.0"
"2668145","2346735","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","155.0"
"2668144","2346735","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","180.0"
"2668143","2346735","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","170.0"
"2668142","2346735","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","176.0"
"2668141","2346735","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","176.0"
"2668156","2346737","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","70.0"
"2668155","2346737","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","59.0"
"2668154","2346737","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","65.0"
"2668153","2346737","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","65.0"
"2668152","2346737","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","87.0"
"2668151","2346737","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","79.0"
"2668150","2346737","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","81.0"
"2668149","2346737","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","82.0"
"2668164","2346739","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","40.0"
"2668163","2346739","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","33.0"
"2668162","2346739","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","35.0"
"2668161","2346739","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","36.0"
"2668160","2346739","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","49.0"
"2668159","2346739","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","41.0"
"2668158","2346739","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","43.0"
"2668157","2346739","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","45.0"
"2668172","2346741","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","59.0"
"2668171","2346741","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","48.0"
"2668170","2346741","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","54.0"
"2668169","2346741","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","54.0"
"2668168","2346741","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","70.0"
"2668167","2346741","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","60.0"
"2668166","2346741","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","65.0"
"2668165","2346741","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","65.0"
"2668260","2346743","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","30.0"
"2668259","2346743","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","24.0"
"2668258","2346743","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","28.0"
"2668257","2346743","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","28.0"
"2668256","2346743","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","38.0"
"2668255","2346743","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","32.0"
"2668254","2346743","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","34.0"
"2668253","2346743","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","35.0"
"2668268","2346745","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","105.0"
"2668267","2346745","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","98.0"
"2668266","2346745","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","103.0"
"2668265","2346745","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","102.0"
"2668264","2346745","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","121.0"
"2668263","2346745","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","115.0"
"2668262","2346745","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","119.0"
"2668261","2346745","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","119.0"
"2668276","2346747","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","186.0"
"2668275","2346747","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","179.0"
"2668274","2346747","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","180.0"
"2668273","2346747","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","181.0"
"2668272","2346747","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","208.0"
"2668271","2346747","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","201.0"
"2668270","2346747","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","203.0"
"2668269","2346747","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","204.0"
"2668284","2346749","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","160.0"
"2668283","2346749","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","157.0"
"2668282","2346749","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","160.0"
"2668281","2346749","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","159.0"
"2668280","2346749","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","180.0"
"2668279","2346749","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","178.0"
"2668278","2346749","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","180.0"
"2668277","2346749","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","179.0"
"2668292","2346751","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","243.0"
"2668291","2346751","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","241.0"
"2668290","2346751","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","242.0"
"2668289","2346751","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","242.0"
"2668288","2346751","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","278.0"
"2668287","2346751","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","273.0"
"2668286","2346751","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","275.0"
"2668285","2346751","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","275.0"
"2668300","2346753","7","999","Individual prepared potato wt. (g) from sample composite worksheets, Max","141.0"
"2668299","2346753","6","999","Individual prepared potato wt. (g) from sample composite worksheets, Min","134.0"
"2668298","2346753","5","999","Individual prepared potato wt. (g) from sample composite worksheets, Median","138.0"
"2668297","2346753","4","999","Individual prepared potato wt. (g) from sample composite worksheets, Mean","138.0"
"2668296","2346753","3","999","Individual unprepared potato wt. (g) from sample composite worksheets, Max","158.0"
"2668295","2346753","2","999","Individual unprepared potato wt. (g) from sample composite worksheets, Min","151.0"
"2668294","2346753","1","999","Individual unprepared potato wt. (g) from sample composite worksheets, Median","157.0"
"2668293","2346753","0","999","Individual unprepared potato wt. (g) from sample composite worksheets, Mean","156.0"
"3225797","2512371","","","Ontology Name for Source","cereal grain food product"
"3225796","2512371","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001094"
"3225795","2512371","","","FoodOn Ontology Name for FDC Item","amaranth flour"
"3225794","2512371","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00004104"
"3225793","2512371","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225792","2512371","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3564"
"3225827","2512372","","","Ontology Name for Source","cereal grain food product"
"3225826","2512372","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3225825","2512372","","","FoodOn Ontology Name for FDC Item","quinoa flour"
"3225824","2512372","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_00004506"
"3225823","2512372","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225822","2512372","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_63459"
"3225791","2512373","","","Ontology Name for Source","cereal grain food product"
"3225790","2512373","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3225789","2512373","","","FoodOn Ontology Name for FDC Item","sorghum flour"
"3225788","2512373","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03304495"
"3225787","2512373","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225786","2512373","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4557"
"3225839","2512374","","","Ontology Name for Source","cereal grain food product"
"3225838","2512374","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3225837","2512374","","","FoodOn Ontology Name for FDC Item","buckwheat flour"
"3225836","2512374","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03309980"
"3225835","2512374","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225834","2512374","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3617"
"3225821","2512375","","","Ontology Name for Source","cereal grain food product"
"3225820","2512375","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3225819","2512375","","","FoodOn Ontology Name for FDC Item","rye flour"
"3225818","2512375","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03302492"
"3225817","2512375","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225816","2512375","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4550"
"3225857","2512376","","","Ontology Name for Source","cereal grain food product"
"3225856","2512376","","","Ontology ID for Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3225855","2512376","","","FoodOn Ontology Name for FDC Item","barley flour"
"3225854","2512376","","","FoodOn Ontology ID for FDC Item","http://purl.obolibrary.org/obo/FOODON_03309657"
"3225853","2512376","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3225852","2512376","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4513"
